workerId,failed_catch_trial,problem_with_audio,category,filename
A3NVSZTO346FN,False,False,cork,cork_02.mp3
A3NVSZTO346FN,False,False,glass,glass_06.mp3
A3NVSZTO346FN,False,False,horn,horn_01.mp3
A3NVSZTO346FN,False,False,ring,ring_04.mp3
A3NVSZTO346FN,False,False,tear,tear_06.mp3
A3NVSZTO346FN,False,False,water,water_06.mp3
A3NVSZTO346FN,False,False,zipper,zipper_06.mp3
A3RIBFIB7C8D20,False,False,coin,coin_02.mp3
A3RIBFIB7C8D20,False,False,cork,cork_05.mp3
A3RIBFIB7C8D20,False,False,glass,glass_03.mp3
A3RIBFIB7C8D20,False,False,horn,horn_01.mp3
A3RIBFIB7C8D20,False,False,ring,ring_04.mp3
A3RIBFIB7C8D20,False,False,tear,tear_05.mp3
A3RIBFIB7C8D20,False,False,water,water_01.mp3
A3RIBFIB7C8D20,False,False,zipper,zipper_02.mp3
A62LZWGKLMBT2,True,False,coin,coin_02.mp3
A62LZWGKLMBT2,True,False,cork,cork_05.mp3
A62LZWGKLMBT2,True,False,glass,glass_01.mp3
A62LZWGKLMBT2,True,False,horn,horn_02.mp3
A62LZWGKLMBT2,True,False,ring,ring_04.mp3
A62LZWGKLMBT2,True,False,tear,tear_06.mp3
A62LZWGKLMBT2,True,False,water,water_01.mp3
A62LZWGKLMBT2,True,False,zipper,zipper_06.mp3
A7KLTVEIASF4J,True,False,coin,coin_03.mp3
A7KLTVEIASF4J,True,False,cork,cork_02.mp3
A7KLTVEIASF4J,True,False,glass,glass_04.mp3
A7KLTVEIASF4J,True,False,horn,horn_04.mp3
A7KLTVEIASF4J,True,False,ring,ring_05.mp3
A7KLTVEIASF4J,True,False,tear,tear_05.mp3
A7KLTVEIASF4J,True,False,water,water_06.mp3
A7KLTVEIASF4J,True,False,zipper,zipper_06.mp3
A7WS7RVCR4J65,False,False,coin,coin_03.mp3
A7WS7RVCR4J65,False,False,cork,cork_02.mp3
A7WS7RVCR4J65,False,False,glass,glass_06.mp3
A7WS7RVCR4J65,False,False,horn,horn_04.mp3
A7WS7RVCR4J65,False,False,ring,ring_04.mp3
A7WS7RVCR4J65,False,False,tear,tear_06.mp3
A7WS7RVCR4J65,False,False,water,water_01.mp3
A7WS7RVCR4J65,False,False,zipper,zipper_06.mp3
A85ATJSDTIARY,False,False,coin,coin_02.mp3
A85ATJSDTIARY,False,False,cork,cork_04.mp3
A85ATJSDTIARY,False,False,glass,glass_03.mp3
A85ATJSDTIARY,False,False,horn,horn_05.mp3
A85ATJSDTIARY,False,False,ring,ring_04.mp3
A85ATJSDTIARY,False,False,tear,tear_05.mp3
A85ATJSDTIARY,False,False,water,water_01.mp3
A85ATJSDTIARY,False,False,zipper,zipper_03.mp3
AENPJG2VS02ZD,False,False,coin,coin_04.mp3
AENPJG2VS02ZD,False,False,cork,cork_05.mp3
AENPJG2VS02ZD,False,False,glass,glass_05.mp3
AENPJG2VS02ZD,False,False,horn,horn_04.mp3
AENPJG2VS02ZD,False,False,ring,ring_03.mp3
AENPJG2VS02ZD,False,False,tear,tear_06.mp3
AENPJG2VS02ZD,False,False,water,water_02.mp3
AENPJG2VS02ZD,False,False,zipper,zipper_06.mp3
AFIFVNL3CREJN,False,False,coin,coin_04.mp3
AFIFVNL3CREJN,False,False,cork,cork_04.mp3
AFIFVNL3CREJN,False,False,glass,glass_04.mp3
AFIFVNL3CREJN,False,False,horn,horn_02.mp3
AFIFVNL3CREJN,False,False,ring,ring_04.mp3
AFIFVNL3CREJN,False,False,tear,tear_06.mp3
AFIFVNL3CREJN,False,False,water,water_04.mp3
AFIFVNL3CREJN,False,False,zipper,zipper_04.mp3
AIUKV0KVALMY6,False,False,coin,coin_02.mp3
AIUKV0KVALMY6,False,False,cork,cork_05.mp3
AIUKV0KVALMY6,False,False,glass,glass_04.mp3
AIUKV0KVALMY6,False,False,horn,horn_01.mp3
AIUKV0KVALMY6,False,False,ring,ring_04.mp3
AIUKV0KVALMY6,False,False,tear,tear_06.mp3
AIUKV0KVALMY6,False,False,water,water_01.mp3
AIUKV0KVALMY6,False,False,zipper,zipper_04.mp3
AL83KKXUORS9Y,False,False,coin,coin_04.mp3
AL83KKXUORS9Y,False,False,cork,cork_02.mp3
AL83KKXUORS9Y,False,False,glass,glass_03.mp3
AL83KKXUORS9Y,False,False,horn,horn_04.mp3
AL83KKXUORS9Y,False,True,ring,ring_04.mp3
AL83KKXUORS9Y,False,False,tear,tear_05.mp3
AL83KKXUORS9Y,False,False,water,water_02.mp3
AL83KKXUORS9Y,False,False,zipper,zipper_06.mp3
ALDQRWYZ8KQ9A,False,False,coin,coin_03.mp3
ALDQRWYZ8KQ9A,False,False,cork,cork_05.mp3
ALDQRWYZ8KQ9A,False,False,glass,glass_06.mp3
ALDQRWYZ8KQ9A,False,False,horn,horn_04.mp3
ALDQRWYZ8KQ9A,False,False,ring,ring_02.mp3
ALDQRWYZ8KQ9A,False,False,tear,tear_06.mp3
ALDQRWYZ8KQ9A,False,False,water,water_04.mp3
ALDQRWYZ8KQ9A,False,False,zipper,zipper_06.mp3
ALPMPJST62XIJ,False,False,coin,coin_03.mp3
ALPMPJST62XIJ,False,False,cork,cork_02.mp3
ALPMPJST62XIJ,False,False,glass,glass_05.mp3
ALPMPJST62XIJ,False,False,horn,horn_01.mp3
ALPMPJST62XIJ,False,False,ring,ring_04.mp3
ALPMPJST62XIJ,False,False,tear,tear_05.mp3
ALPMPJST62XIJ,False,False,water,water_05.mp3
ALPMPJST62XIJ,False,False,zipper,zipper_02.mp3
ANBP9PU6EH8DB,False,False,coin,coin_03.mp3
ANBP9PU6EH8DB,False,False,cork,cork_03.mp3
ANBP9PU6EH8DB,False,False,glass,glass_04.mp3
ANBP9PU6EH8DB,False,False,horn,horn_01.mp3
ANBP9PU6EH8DB,False,False,ring,ring_04.mp3
ANBP9PU6EH8DB,False,False,tear,tear_05.mp3
ANBP9PU6EH8DB,False,False,water,water_02.mp3
ANBP9PU6EH8DB,False,False,zipper,zipper_02.mp3
ANF5ITBKISQPE,False,False,coin,coin_02.mp3
ANF5ITBKISQPE,False,False,cork,cork_05.mp3
ANF5ITBKISQPE,False,False,glass,glass_04.mp3
ANF5ITBKISQPE,False,False,horn,horn_04.mp3
ANF5ITBKISQPE,False,False,ring,ring_04.mp3
ANF5ITBKISQPE,False,False,tear,tear_05.mp3
ANF5ITBKISQPE,False,False,water,water_02.mp3
ANF5ITBKISQPE,False,False,zipper,zipper_06.mp3
APUPF3D94XYUQ,True,False,coin,coin_02.mp3
APUPF3D94XYUQ,True,False,cork,cork_05.mp3
APUPF3D94XYUQ,True,False,glass,glass_04.mp3
APUPF3D94XYUQ,True,False,horn,horn_01.mp3
APUPF3D94XYUQ,True,False,ring,ring_04.mp3
APUPF3D94XYUQ,True,False,tear,tear_05.mp3
APUPF3D94XYUQ,True,False,water,water_05.mp3
APUPF3D94XYUQ,True,False,zipper,zipper_06.mp3
AVOF14300525D,False,False,coin,coin_02.mp3
AVOF14300525D,False,False,cork,cork_05.mp3
AVOF14300525D,False,False,glass,glass_04.mp3
AVOF14300525D,False,False,horn,horn_03.mp3
AVOF14300525D,False,False,ring,ring_04.mp3
AVOF14300525D,False,False,tear,tear_01.mp3
AVOF14300525D,False,False,water,water_02.mp3
AVOF14300525D,False,False,zipper,zipper_03.mp3
AWH0QCGB8IPX9,False,False,coin,coin_03.mp3
AWH0QCGB8IPX9,False,False,cork,cork_05.mp3
AWH0QCGB8IPX9,False,False,glass,glass_03.mp3
AWH0QCGB8IPX9,False,False,horn,horn_01.mp3
AWH0QCGB8IPX9,False,False,ring,ring_02.mp3
AWH0QCGB8IPX9,False,False,tear,tear_01.mp3
AWH0QCGB8IPX9,False,False,water,water_01.mp3
AWH0QCGB8IPX9,False,False,zipper,zipper_03.mp3
