name,datetime,block_ix,trial_ix,sound_x,sound_y,reversed,category,similarity,notes,repeat
Jesse,2016-11-02 15:41:02.738000,2,119,71,197,1,tear,4,None,0
Jesse,2016-11-02 15:41:02.738000,2,124,482,500,1,tear,6,None,0
Jesse,2016-11-02 15:41:02.738000,2,126,140,225,1,tear,1,None,0
Jesse,2016-11-02 15:41:02.738000,2,131,196,243,0,tear,3,None,0
Jesse,2016-11-02 15:41:02.738000,2,132,145,196,0,tear,3,None,0
Jesse,2016-11-02 15:41:02.738000,2,133,292,304,1,tear,1,None,0
Jesse,2016-11-02 15:41:02.738000,2,137,211,233,0,tear,3,None,0
Jesse,2016-11-02 15:41:02.738000,2,138,204,206,0,tear,3,None,0
Jesse,2016-11-02 15:41:02.738000,2,139,507,552,0,tear,7,None,0
Jesse,2016-11-02 15:41:02.738000,2,140,308,394,1,tear,5,None,0
Jesse,2016-11-02 15:41:02.738000,2,142,447,519,0,tear,6,None,0
Jesse,2016-11-02 15:41:02.738000,2,153,86,185,1,tear,5,None,0
Jesse,2016-11-02 15:41:02.738000,2,156,185,238,0,tear,7,None,0
Jesse,2016-11-02 15:41:02.738000,2,158,335,420,1,tear,3,None,0
Jesse,2017-03-07 14:38:18.090000,1,1,116,307,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,2,159,178,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,3,178,365,1,glass,7,None,0
Jesse,2017-03-07 14:38:18.090000,1,4,365,429,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,5,429,483,1,glass,2,None,0
Jesse,2017-03-07 14:38:18.090000,1,6,483,524,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,7,307,348,0,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,8,348,449,1,glass,2,None,0
Jesse,2017-03-07 14:38:18.090000,1,9,449,475,1,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,10,475,538,1,glass,4,None,0
Jesse,2017-03-07 14:38:18.090000,1,11,111,305,1,glass,4,None,0
Jesse,2017-03-07 14:38:18.090000,1,12,136,199,0,glass,7,None,0
Jesse,2017-03-07 14:38:18.090000,1,13,199,368,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,14,368,438,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,15,438,489,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,16,172,301,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,17,301,361,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,18,361,423,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,19,423,460,0,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,20,460,554,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,21,87,266,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,22,210,232,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,23,277,314,0,glass,3,None,0
Jesse,2017-03-07 14:38:18.090000,1,24,314,336,1,glass,2,None,0
Jesse,2017-03-07 14:38:18.090000,1,25,61,263,0,glass,1,None,0
Jesse,2017-03-07 14:38:18.090000,1,26,263,324,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,27,464,520,0,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,28,396,464,0,glass,4,None,0
Jesse,2017-03-07 14:38:18.090000,1,29,72,256,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,30,266,388,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,31,256,358,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,32,358,411,1,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,33,411,491,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,34,491,549,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,35,549,556,0,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,36,388,396,0,glass,2,None,0
Jesse,2017-03-07 14:38:18.090000,1,37,101,284,1,glass,4,None,0
Jesse,2017-03-07 14:38:18.090000,1,38,284,321,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,39,321,427,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,40,427,471,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,41,471,533,1,glass,7,None,0
Jesse,2017-03-07 14:38:18.090000,1,42,533,566,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,43,56,235,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,44,63,251,1,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,45,379,406,1,glass,3,None,0
Jesse,2017-03-07 14:38:18.090000,1,46,235,379,0,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,47,87,266,0,glass,3,None,0
Jesse,2017-03-07 14:38:18.090000,1,48,498,513,0,glass,4,None,0
Jesse,2017-03-07 14:38:18.090000,1,49,399,498,0,glass,7,None,0
Jesse,2017-03-07 14:38:18.090000,1,50,226,355,0,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,51,215,226,1,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,52,355,399,1,glass,7,None,0
Jesse,2017-03-07 14:38:18.090000,1,53,336,445,1,glass,3,None,0
Jesse,2017-03-07 14:38:18.090000,1,54,314,336,0,glass,6,None,0
Jesse,2017-03-07 14:38:18.090000,1,55,277,314,0,glass,2,None,0
Jesse,2017-03-07 14:38:18.090000,1,56,496,502,1,glass,5,None,0
Jesse,2017-03-07 14:38:18.090000,1,57,406,496,0,glass,6,None,0
Jesse,2017-03-07 16:19:50.533000,1,1,280,316,1,tear,6,None,0
Jesse,2017-03-07 16:19:50.533000,1,2,254,354,0,tear,6,None,0
Jesse,2017-03-07 16:19:50.533000,1,3,367,503,1,tear,6,None,0
Jesse,2017-03-07 16:19:50.533000,1,4,229,349,0,tear,5,None,0
Jesse,2017-03-07 16:19:50.533000,1,5,349,382,0,tear,6,None,0
Jesse,2017-03-07 16:19:50.533000,1,6,382,439,0,tear,6,None,0
Jesse,2017-03-07 16:19:50.533000,1,7,138,217,1,tear,4,None,0
Jesse,2017-03-07 16:19:50.533000,1,8,268,335,0,tear,6,None,0
Jesse,2017-03-07 16:19:50.533000,1,9,420,486,1,tear,5,None,0
Jesse,2017-03-07 16:19:50.533000,1,10,390,444,0,tear,4,None,0
Jesse,2017-03-07 16:19:50.533000,1,11,444,543,0,tear,5,None,0
Jesse,2017-03-07 16:22:00.253000,1,1,316,376,1,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,2,91,163,1,tear,2,None,0
Jesse,2017-03-07 16:22:00.253000,1,3,271,296,1,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,4,407,447,1,tear,3,None,0
Jesse,2017-03-07 16:22:00.253000,1,5,100,155,0,tear,7,None,0
Jesse,2017-03-07 16:22:00.253000,1,6,155,254,1,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,7,114,189,0,tear,3,None,0
Jesse,2017-03-07 16:22:00.253000,1,8,189,260,1,tear,4,None,0
Jesse,2017-03-07 16:22:00.253000,1,9,408,482,1,tear,5,None,0
Jesse,2017-03-07 16:22:00.253000,1,10,176,282,0,tear,5,None,0
Jesse,2017-03-07 16:22:00.253000,1,11,269,319,0,tear,7,None,0
Jesse,2017-03-07 16:22:00.253000,1,12,319,385,1,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,13,100,155,1,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,14,155,254,0,tear,3,None,0
Jesse,2017-03-07 16:22:00.253000,1,15,54,167,0,tear,2,None,0
Jesse,2017-03-07 16:22:00.253000,1,16,167,287,0,tear,2,None,0
Jesse,2017-03-07 16:22:00.253000,1,17,287,298,0,tear,5,None,0
Jesse,2017-03-07 16:22:00.253000,1,18,225,269,0,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,19,320,408,0,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,20,260,346,0,tear,7,None,0
Jesse,2017-03-07 16:22:00.253000,1,21,481,495,0,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,22,225,269,1,tear,7,None,0
Jesse,2017-03-07 16:22:00.253000,1,23,376,424,1,tear,5,None,0
Jesse,2017-03-07 16:22:00.253000,1,24,424,535,1,tear,5,None,0
Jesse,2017-03-07 16:22:00.253000,1,25,535,559,0,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,26,222,292,0,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,27,472,510,0,tear,5,None,0
Jesse,2017-03-07 16:22:00.253000,1,28,243,328,0,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,29,328,373,0,tear,5,None,0
Jesse,2017-03-07 16:22:00.253000,1,30,304,370,0,tear,3,None,0
Jesse,2017-03-07 16:22:00.253000,1,31,287,298,1,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,32,51,216,0,tear,4,None,0
Jesse,2017-03-07 16:22:00.253000,1,33,248,339,0,tear,5,None,0
Jesse,2017-03-07 16:22:00.253000,1,34,398,467,0,tear,4,None,0
Jesse,2017-03-07 16:22:00.253000,1,35,467,490,1,tear,6,None,0
Jesse,2017-03-07 16:22:00.253000,1,36,54,167,0,tear,3,None,0
Jesse,2017-03-07 16:22:00.253000,1,37,167,287,0,tear,2,None,0
Jesse,2017-03-07 16:22:00.253000,1,38,530,567,0,tear,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,1,214,246,0,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,2,173,295,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,3,295,375,0,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,4,375,504,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,5,504,531,0,water,2,None,0
Jesse,2017-03-14 14:57:21.600000,1,6,92,184,0,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,7,184,312,0,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,8,312,381,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,9,381,476,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,10,476,534,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,11,220,536,0,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,12,536,541,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,13,58,200,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,14,200,285,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,15,285,351,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,16,351,485,0,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,17,485,563,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,18,249,303,0,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,19,303,353,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,20,353,459,1,water,7,None,0
Jesse,2017-03-14 14:57:21.600000,1,21,112,173,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,22,459,564,1,water,7,None,0
Jesse,2017-03-14 14:57:21.600000,1,23,410,442,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,24,183,337,1,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,25,214,246,1,water,2,None,0
Jesse,2017-03-14 14:57:21.600000,1,26,246,340,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,27,340,363,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,28,363,501,1,water,7,None,0
Jesse,2017-03-14 14:57:21.600000,1,29,501,506,1,water,7,None,0
Jesse,2017-03-14 14:57:21.600000,1,30,50,165,0,water,2,None,0
Jesse,2017-03-14 14:57:21.600000,1,31,165,327,0,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,32,327,441,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,33,441,465,0,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,34,465,511,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,35,153,161,1,water,2,None,0
Jesse,2017-03-14 14:57:21.600000,1,36,161,300,0,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,37,300,386,1,water,7,None,0
Jesse,2017-03-14 14:57:21.600000,1,38,386,492,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,39,492,515,0,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,40,137,231,0,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,41,231,315,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,42,315,364,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,43,52,183,0,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,44,337,410,0,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,45,209,253,0,water,7,None,0
Jesse,2017-03-14 14:57:21.600000,1,46,224,249,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,47,115,264,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,48,347,466,0,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,49,73,234,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,50,253,326,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,51,274,359,0,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,52,359,479,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,53,64,258,0,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,54,258,279,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,55,279,414,0,water,7,None,0
Jesse,2017-03-14 14:57:21.600000,1,56,414,487,1,water,7,None,0
Jesse,2017-03-14 14:57:21.600000,1,57,240,267,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,58,267,289,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,59,289,397,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,60,397,497,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,61,137,231,1,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,62,231,315,1,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,63,315,364,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,64,364,555,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,65,50,165,0,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,66,165,327,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,67,272,347,0,water,7,None,0
Jesse,2017-03-14 14:57:21.600000,1,68,228,272,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,69,234,274,0,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,70,403,455,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,71,264,310,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,72,310,369,1,water,3,None,0
Jesse,2017-03-14 14:57:21.600000,1,73,369,421,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,74,214,246,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,75,95,228,0,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,76,340,363,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,77,52,183,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,78,183,337,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,79,337,410,0,water,2,None,0
Jesse,2017-03-14 14:57:21.600000,1,80,246,340,1,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,81,246,343,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,82,214,246,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,83,291,403,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,84,179,291,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,85,88,179,0,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,86,95,228,0,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,1,87,173,295,1,water,5,None,0
Jesse,2017-03-14 14:57:21.600000,1,88,112,173,1,water,4,None,0
Jesse,2017-03-14 14:57:21.600000,1,89,372,448,0,water,2,None,0
Jesse,2017-03-14 14:57:21.600000,1,90,343,372,1,water,7,None,0
Jesse,2017-03-14 14:57:21.600000,1,91,295,375,0,water,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,92,139,146,1,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,93,182,275,1,zipper,3,None,0
Jesse,2017-03-14 14:57:21.600000,2,94,103,182,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,95,332,412,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,96,262,332,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,97,150,262,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,98,105,150,0,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,99,218,342,0,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,100,146,218,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,101,90,193,1,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,102,70,166,1,zipper,3,None,0
Jesse,2017-03-14 14:57:21.600000,2,103,103,182,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,104,275,345,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,105,345,440,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,106,440,494,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,107,494,525,1,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,108,65,207,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,109,207,247,0,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,110,247,330,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,111,330,409,1,zipper,3,None,0
Jesse,2017-03-14 14:57:21.600000,2,112,409,484,0,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,113,484,528,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,114,94,162,0,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,115,162,255,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,116,255,288,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,117,288,360,1,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,118,360,505,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,119,505,532,1,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,120,132,202,1,zipper,3,None,0
Jesse,2017-03-14 14:57:21.600000,2,121,202,212,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,122,212,313,1,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,123,313,391,0,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,124,391,435,0,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,125,182,275,0,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,126,435,557,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,127,103,182,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,128,418,477,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,129,166,273,0,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,130,273,306,0,zipper,3,None,0
Jesse,2017-03-14 14:57:21.600000,2,131,306,422,0,zipper,2,None,0
Jesse,2017-03-14 14:57:21.600000,2,132,422,462,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,133,462,499,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,134,60,191,0,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,135,191,237,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,136,237,299,0,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,137,299,357,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,138,357,456,0,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,139,456,512,1,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,140,55,203,0,zipper,2,None,0
Jesse,2017-03-14 14:57:21.600000,2,141,203,213,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,142,213,318,0,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,143,318,371,1,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,144,371,508,0,zipper,3,None,0
Jesse,2017-03-14 14:57:21.600000,2,145,508,517,1,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,146,103,182,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,147,182,276,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,148,276,352,1,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,149,352,418,0,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,150,477,521,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,151,118,158,1,zipper,1,None,0
Jesse,2017-03-14 14:57:21.600000,2,152,158,244,0,zipper,1,None,0
Jesse,2017-03-14 14:57:21.600000,2,153,244,350,1,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,154,443,461,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,155,113,174,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,156,174,257,0,zipper,2,None,0
Jesse,2017-03-14 14:57:21.600000,2,157,257,294,1,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,158,294,366,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,159,366,468,1,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,160,141,177,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,161,177,236,1,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,162,236,325,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,163,325,380,0,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,164,380,473,0,zipper,3,None,0
Jesse,2017-03-14 14:57:21.600000,2,165,55,203,1,zipper,2,None,0
Jesse,2017-03-14 14:57:21.600000,2,166,203,213,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,167,213,318,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,168,318,371,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,169,94,162,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,170,162,255,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,171,255,288,0,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,172,288,360,0,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,173,113,539,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,174,539,540,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,175,342,443,1,zipper,2,None,0
Jesse,2017-03-14 14:57:21.600000,2,176,218,342,0,zipper,7,None,0
Jesse,2017-03-14 14:57:21.600000,2,177,146,218,0,zipper,3,None,0
Jesse,2017-03-14 14:57:21.600000,2,178,139,146,1,zipper,1,None,0
Jesse,2017-03-14 14:57:21.600000,2,179,350,374,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,180,374,430,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,181,430,561,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,182,90,193,1,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,183,193,265,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,184,265,290,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,185,290,387,0,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,186,387,488,1,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,187,488,565,1,zipper,6,None,0
Jesse,2017-03-14 14:57:21.600000,2,188,53,187,0,zipper,5,None,0
Jesse,2017-03-14 14:57:21.600000,2,189,182,275,0,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,190,187,227,1,zipper,4,None,0
Jesse,2017-03-14 14:57:21.600000,2,191,283,415,1,zipper,2,None,0
Jesse,2017-03-14 14:57:21.600000,2,192,117,198,0,zipper,1,None,0
Jesse,2017-03-14 14:57:21.600000,2,193,198,223,0,zipper,6,None,0
